"id_hogar","id_viajes","miembro","anio","trimestre","region_origen","aglomerado_origen","region_destino","provincia_destino","localidad_destino","cod_loc_2001","codigo_2001","codigo_2010","cod_prov_2010","cod_depto_2010","cod_loc_2010","pondera","tipo_visitante","cantidad_destinos","multidestino","px06","px06_agrup","px07","px07_agrup","px08","px08_agrup","px09","px10_1","px11","px12_1","px12_2","px12_3","px12_4","px12_5","px12_6","px12_7","px12_8","px13","px14","px15_1","px15_2","px15_3","px15_4","pxb16_1_1","pxb16_1_2","pxb16_1_3","pxb16_1_4","pxb16_1_5","pxb16_1_6","pxb16_1_7","pxb16_1_9","pxb16_2","px17_1","px17_2_1","px17_2_2","px17_2_3","px17_2_4","px17_2_5","px17_2_6","px17_2_7","px17_2_8","px17_2_9","px17_2_10","px17_2_11","px17_2_12","px17_2_13","px18_1","px18_2","px18_3","px18_4","px18_5","px18_6","px18_7","gasto_pc","quintil_pcf_visitante","p002","p004","p005","p006","p006_agrup","p007","nivel_ed","cond_act","p013","j_sexo","j_edad","j_nivel_ed","j_cond_act"
235789,91201,3,2019,1,6,29,6,90,"El Siambón",902,,,,,,91,2,1,1,7,3,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,1,2,1,,1,2,2,2,2,2,2,2,2,,,,,,,,285.714285714286,1,7,3,2,40,3,2,5,1,3,2,4,3,2
235789,91201,4,2019,1,6,29,6,90,"El Siambón",902,,,,,,91,2,1,1,7,3,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,1,2,1,,1,2,2,2,2,2,2,2,2,,,,,,,,285.714285714286,1,7,4,1,40,3,2,5,3,3,2,4,3,2
235789,91201,5,2019,1,6,29,6,90,"El Siambón",902,,,,,,91,2,1,1,7,3,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,1,2,1,,1,2,2,2,2,2,2,2,2,,,,,,,,285.714285714286,1,7,6,1,15,2,1,4,3,3,2,4,3,2
235789,91201,6,2019,1,6,29,6,90,"El Siambón",902,,,,,,91,2,1,1,7,3,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,1,2,1,,1,2,2,2,2,2,2,2,2,,,,,,,,285.714285714286,1,7,6,2,13,1,,0,4,3,2,4,3,2
235789,91201,7,2019,1,6,29,6,90,"El Siambón",902,,,,,,91,2,1,1,7,3,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,1,2,1,,1,2,2,2,2,2,2,2,2,,,,,,,,285.714285714286,1,7,6,2,10,1,,0,4,3,2,4,3,2
235795,61101,1,2019,1,6,25,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",3747,1,1,1,3,2,7,2,5,3,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,2,1,,2,2,1,,2,2,2,2,1,2,2,2,2,10,10,10,100,9,9,10,6666.66666666667,4,3,1,1,40,3,2,9,1,2,1,2,4,1
235795,61101,2,2019,1,6,25,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",3747,1,1,1,3,2,7,2,5,3,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,2,1,,2,2,1,,2,2,2,2,1,2,2,2,2,10,10,10,100,9,9,10,6666.66666666667,4,3,3,1,11,1,,0,4,2,1,2,4,1
235795,61101,3,2019,1,6,25,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",3747,1,1,1,3,2,7,2,5,3,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,2,1,,2,2,1,,2,2,2,2,1,2,2,2,2,10,10,10,100,9,9,10,6666.66666666667,4,3,3,1,8,1,,0,4,2,1,2,4,1
235796,91101,1,2019,1,5,15,5,22,"Resistencia",77,"22140060","22140060","22","140","060",3931,2,1,1,3,2,0,,0,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,2,3,1,1,57,4,2,4,3,1,1,3,2,3
235796,91101,2,2019,1,5,15,5,22,"Resistencia",77,"22140060","22140060","22","140","060",3931,2,1,1,3,2,0,,0,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,2,3,3,2,25,2,2,9,2,3,1,3,2,3
235796,91101,3,2019,1,5,15,5,22,"Resistencia",77,"22140060","22140060","22","140","060",3931,2,1,1,3,2,0,,0,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,2,3,3,1,23,2,1,8,3,1,1,3,2,3
235798,61101,1,2019,1,6,29,4,14,"Santa Rosa de Calamuchita",23,"14007210","14007210","14","007","210",90,1,1,1,2,1,5,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,1,,,,,,,,4250,5,2,1,1,65,5,2,8,3,1,1,4,3,3
235798,61101,2,2019,1,6,29,4,14,"Santa Rosa de Calamuchita",23,"14007210","14007210","14","007","210",90,1,1,1,2,1,5,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,1,,,,,,,,4250,5,2,2,2,70,5,2,8,3,1,1,4,3,3
235801,91201,1,2019,1,5,14,5,18,"Paso de la Patria",55,"18133020","18133020","18","133","020",442,2,1,1,1,1,0,,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,3,3,1,2,50,4,2,5,1,2,2,3,3,1
235804,61201,1,2019,1,6,23,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,78,1,1,1,2,1,7,2,3,2,4,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,1,1,1,1,1,2,1,1,1,,2,2,2,,2,2,2,2,2,1,2,2,2,9,100,9,10,9,9,9,50000,5,2,1,2,64,5,2,7,1,1,2,4,4,1
235804,61201,2,2019,1,6,23,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,78,1,1,1,2,1,7,2,3,2,4,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,1,1,1,1,1,2,1,1,1,,2,2,2,,2,2,2,2,2,1,2,2,2,9,100,9,10,9,9,9,50000,5,2,2,1,62,5,2,7,3,1,2,4,4,1
235806,91101,1,2019,1,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",3680,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,1,2,34,3,2,3,1,2,2,2,2,1
235806,91101,2,2019,1,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",3680,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,2,1,28,2,2,5,3,2,2,2,2,1
235806,91101,3,2019,1,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",3680,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,3,2,5,1,,0,4,2,2,2,2,1
235806,92201,1,2019,1,6,29,6,90,"El Cadillal",101,"90105070","90105070","90","105","070",3346,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,1,2,34,3,2,3,1,2,2,2,2,1
235806,92201,2,2019,1,6,29,6,90,"El Cadillal",101,"90105070","90105070","90","105","070",3346,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,2,1,28,2,2,5,3,2,2,2,2,1
235806,92201,3,2019,1,6,29,6,90,"El Cadillal",101,"90105070","90105070","90","105","070",3346,2,1,1,3,2,0,,0,0,8,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,1,2,2,2,2,2,2,2,,,,,,,,1000,3,3,3,2,5,1,,0,4,2,2,2,2,1
235810,61201,1,2019,1,7,27,4,14,"Córdoba",39,"14014010","14014010","14","014","010",743,1,1,1,2,1,7,2,7,5,2,1,2,10,10,10,10,10,10,10,10,99,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,7500,5,2,1,1,50,4,2,5,1,2,1,3,3,1
235810,61201,2,2019,1,7,27,4,14,"Córdoba",39,"14014010","14014010","14","014","010",743,1,1,1,2,1,7,2,7,5,2,1,2,10,10,10,10,10,10,10,10,99,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,7500,5,2,2,2,50,4,2,3,1,2,1,3,3,1
235813,61201,1,2019,1,2,33,5,30,"Concordia",20,"30015060","30015060","30","015","060",7542,1,1,1,4,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,5,1,2,56,4,2,5,1,3,2,3,3,1
235813,61201,2,2019,1,2,33,5,30,"Concordia",20,"30015060","30015060","30","015","060",7542,1,1,1,4,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,5,2,1,30,3,2,5,3,3,2,3,3,1
235813,61201,4,2019,1,2,33,5,30,"Concordia",20,"30015060","30015060","30","015","060",7542,1,1,1,4,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,5,3,2,11,1,,0,4,3,2,3,3,1
235813,61201,5,2019,1,2,33,5,30,"Concordia",20,"30015060","30015060","30","015","060",7542,1,1,1,4,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,5,3,2,3,1,,0,4,3,2,3,3,1
235816,61101,1,2019,1,2,33,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",2014,1,1,1,1,1,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,600,5,1,1,1,61,5,2,5,2,2,1,4,3,2
235817,61101,1,2019,1,5,5,3,6,"General Pinto",301,"06351020","06351020","06","351","020",557,1,1,1,4,2,13,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,2,2,1,1,1,1,1,,1,2,2,,2,2,2,2,2,2,2,2,1,10,100,100,100,10,8,8,1000,1,4,1,1,80,5,2,3,3,2,1,4,2,3
235817,61101,2,2019,1,5,5,3,6,"General Pinto",301,"06351020","06351020","06","351","020",557,1,1,1,4,2,13,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,2,2,1,1,1,1,1,,1,2,2,,2,2,2,2,2,2,2,2,1,10,100,100,100,10,8,8,1000,1,4,10,2,55,4,2,4,9,2,1,4,2,3
235817,61101,3,2019,1,5,5,3,6,"General Pinto",301,"06351020","06351020","06","351","020",557,1,1,1,4,2,13,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,2,2,1,1,1,1,1,,1,2,2,,2,2,2,2,2,2,2,2,1,10,100,100,100,10,8,8,1000,1,4,10,2,53,4,2,5,9,2,1,4,2,3
235817,61101,4,2019,1,5,5,3,6,"General Pinto",301,"06351020","06351020","06","351","020",557,1,1,1,4,2,13,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,2,2,1,1,1,1,1,,1,2,2,,2,2,2,2,2,2,2,2,1,10,100,100,100,10,8,8,1000,1,4,10,2,22,2,1,8,9,2,1,4,2,3
235818,91101,1,2019,1,2,33,3,6,"Tigre",795,"06805010","06805010","06","805","010",1790,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,2,1,1,70,5,2,5,3,1,1,4,3,3
235818,91201,1,2019,1,2,33,3,6,"Tigre",795,"06805010","06805010","06","805","010",1415,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,2,1,1,70,5,2,5,3,1,1,4,3,3
235821,61101,1,2019,1,6,29,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",90,1,1,1,4,2,15,4,7,5,2,1,1,9,9,9,9,9,9,9,9,4,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,8,99,8,8,8,19330.8823525,5,6,1,2,53,4,2,5,1,3,2,3,3,1
235821,61101,2,2019,1,6,29,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",90,1,1,1,4,2,15,4,7,5,2,1,1,9,9,9,9,9,9,9,9,4,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,8,99,8,8,8,19330.8823525,5,6,2,1,54,4,2,7,1,1,2,3,3,1
235821,61101,3,2019,1,6,29,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",90,1,1,1,4,2,15,4,7,5,2,1,1,9,9,9,9,9,9,9,9,4,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,8,99,8,8,8,19330.8823525,5,6,3,2,21,2,1,8,2,1,2,3,3,1
235821,61101,4,2019,1,6,29,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",90,1,1,1,4,2,15,4,7,5,2,1,1,9,9,9,9,9,9,9,9,4,2,10,10,10,10,2,2,1,1,1,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,8,99,8,8,8,19330.8823525,5,6,3,2,21,2,1,8,2,1,2,3,3,1
235821,91101,1,2019,1,6,29,6,90,"San Pedro de Colalao",106,"90112020","90112020","90","112","020",90,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,6,1,2,53,4,2,5,1,3,2,3,3,1
235821,91101,2,2019,1,6,29,6,90,"San Pedro de Colalao",106,"90112020","90112020","90","112","020",90,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,6,2,1,54,4,2,7,1,1,2,3,3,1
235823,61201,1,2019,1,2,33,3,6,"Mar Azul",860,"06868010","06868010","06","868","010",283,1,1,1,2,1,4,2,5,3,1,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,2,2,1,1,1,1,1,1,1,,2,2,1,,2,2,2,2,2,2,2,2,2,5,10,10,10,10,10,10,5000,5,2,1,2,75,5,2,5,3,2,2,4,3,3
235823,61201,2,2019,1,2,33,3,6,"Mar Azul",860,"06868010","06868010","06","868","010",283,1,1,1,2,1,4,2,5,3,1,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,2,2,1,1,1,1,1,1,1,,2,2,1,,2,2,2,2,2,2,2,2,2,5,10,10,10,10,10,10,5000,5,2,2,1,75,5,2,5,3,2,2,4,3,3
235828,61201,1,2019,1,2,33,3,6,"Pinamar",654,"06644010","06644010","06","644","010",1108,1,1,1,1,1,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,10000,5,1,1,2,80,5,2,5,3,2,2,4,3,3
235829,61101,1,2019,1,1,32,3,6,"San Antonio de Areco",738,"06735020","06735020","06","735","020",2005,1,2,2,4,2,2,1,7,5,2,1,9,10,10,10,10,10,10,10,10,99,9,10,10,10,10,1,2,1,1,1,1,1,1,3,,1,2,2,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,6250,4,4,1,2,51,4,2,5,1,3,2,3,3,1
235829,61101,2,2019,1,1,32,3,6,"San Antonio de Areco",738,"06735020","06735020","06","735","020",2005,1,2,2,4,2,2,1,7,5,2,1,9,10,10,10,10,10,10,10,10,99,9,10,10,10,10,1,2,1,1,1,1,1,1,3,,1,2,2,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,6250,4,4,2,1,50,4,2,5,3,3,2,3,3,1
235829,61101,3,2019,1,1,32,3,6,"San Antonio de Areco",738,"06735020","06735020","06","735","020",2005,1,2,2,4,2,2,1,7,5,2,1,9,10,10,10,10,10,10,10,10,99,9,10,10,10,10,1,2,1,1,1,1,1,1,3,,1,2,2,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,6250,4,4,3,2,14,2,1,4,3,3,2,3,3,1
235829,61101,4,2019,1,1,32,3,6,"San Antonio de Areco",738,"06735020","06735020","06","735","020",2005,1,2,2,4,2,2,1,7,5,2,1,9,10,10,10,10,10,10,10,10,99,9,10,10,10,10,1,2,1,1,1,1,1,1,3,,1,2,2,,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,6250,4,4,3,1,22,2,1,8,3,3,2,3,3,1
235830,61201,1,2019,1,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",283,1,1,1,2,1,6,2,5,3,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,7,10,8,100,10,10,8,4329.5454545,4,2,1,2,69,5,2,5,1,2,2,4,3,1
235830,61201,2,2019,1,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",283,1,1,1,2,1,6,2,5,3,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,7,10,8,100,10,10,8,4329.5454545,4,2,2,1,67,5,2,5,1,2,2,4,3,1
235833,61201,1,2019,1,2,33,3,6,"Mar de Ajó",394,"06420020","06420020","06","420","020",478,1,1,1,2,1,5,2,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,1,1,2,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,1,2,7,100,7,100,6,6,7,15000,4,3,1,1,53,4,2,5,3,2,1,3,3,3
235833,61201,2,2019,1,2,33,3,6,"Mar de Ajó",394,"06420020","06420020","06","420","020",478,1,1,1,2,1,5,2,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,1,1,2,1,1,1,3,,2,2,1,,2,2,2,2,2,2,2,1,2,7,100,7,100,6,6,7,15000,4,3,2,2,53,4,2,5,1,2,1,3,3,3
235833,62101,3,2019,1,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",677,1,1,1,1,1,15,4,5,3,1,1,9,10,10,10,10,10,10,10,10,99,9,10,10,10,10,2,1,1,1,1,1,1,1,9,,9,9,9,,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,50000,4,3,3,2,29,2,2,7,1,2,1,3,3,3
235841,61201,1,2019,1,2,33,7,50,"Mendoza, Ciudad de",1,"50007010","50007010","50","007","010",267,1,1,1,1,1,4,2,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,2,2,1,1,1,1,1,1,4,,2,2,1,,2,2,2,2,2,2,2,2,2,9,100,100,100,10,99,10,40384.615385,2,5,1,1,70,5,2,9,3,2,1,4,4,3
235842,61101,1,2019,1,1,32,4,14,"Villa General Belgrano",33,"14007310","14007310","14","007","310",442,1,2,2,3,2,5,2,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,1,1,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,1,2,2,10,10,10,100,10,10,10,5000,5,3,1,2,55,4,2,9,1,2,2,3,4,1
235842,61101,2,2019,1,1,32,4,14,"Villa General Belgrano",33,"14007310","14007310","14","007","310",442,1,2,2,3,2,5,2,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,1,1,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,1,2,2,10,10,10,100,10,10,10,5000,5,3,2,1,55,4,2,9,1,2,2,3,4,1
235842,61101,3,2019,1,1,32,4,14,"Villa General Belgrano",33,"14007310","14007310","14","007","310",442,1,2,2,3,2,5,2,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,1,1,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,1,2,2,10,10,10,100,10,10,10,5000,5,3,3,2,24,2,2,9,1,2,2,3,4,1
235843,61101,3,2019,1,1,32,8,62,"San Carlos de Bariloche",24,"62021060","62021060","62","021","060",866,1,1,1,1,1,10,3,7,5,4,1,2,10,10,10,10,10,10,10,10,99,9,10,10,10,10,2,1,1,1,1,1,1,1,2,,2,2,1,,1,2,2,2,2,2,2,2,1,8,8,8,8,8,8,8,18000,3,6,3,2,23,2,1,8,1,1,1,2,3,1
235844,91101,1,2019,1,1,32,3,6,"Luján",499,"06497060","06497060","06","497","060",3783,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,1,1,1,38,3,2,9,1,1,1,2,4,1
235846,41201,1,2019,1,1,32,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",2520,1,1,1,1,1,19,4,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,7000,5,1,1,1,77,5,2,5,3,2,1,4,3,3
235846,42201,1,2019,1,1,32,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",2520,1,1,1,1,1,20,4,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,7000,5,1,1,1,77,5,2,5,3,2,1,4,3,3
235847,61101,1,2019,1,1,32,3,6,"Costa Atlántica",930,,,,,,494,1,1,1,2,1,7,2,3,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,1,1,,2,2,1,,2,2,2,2,2,2,2,2,2,5,100,7,7,7,7,7,5000,4,2,1,2,70,5,2,5,3,2,2,4,3,3
235847,61101,2,2019,1,1,32,3,6,"Costa Atlántica",930,,,,,,494,1,1,1,2,1,7,2,3,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,1,1,,2,2,1,,2,2,2,2,2,2,2,2,2,5,100,7,7,7,7,7,5000,4,2,2,1,70,5,2,9,3,2,2,4,3,3
235849,41101,1,2019,1,1,32,3,6,"Lobería",477,"06476030","06476030","06","476","030",495,1,1,1,2,1,7,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1500,5,2,1,1,72,5,2,5,3,1,1,4,3,3
235849,41101,2,2019,1,1,32,3,6,"Lobería",477,"06476030","06476030","06","476","030",495,1,1,1,2,1,7,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1500,5,2,2,2,72,5,2,9,3,1,1,4,3,3
235849,91101,1,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",495,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,1,1,72,5,2,5,3,1,1,4,3,3
235849,91101,2,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",495,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,2,2,72,5,2,9,3,1,1,4,3,3
235849,91102,1,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",495,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,1,1,72,5,2,5,3,1,1,4,3,3
235849,91102,2,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",495,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,2,2,72,5,2,9,3,1,1,4,3,3
235849,91201,1,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",498,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,1,1,72,5,2,5,3,1,1,4,3,3
235849,91201,2,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",498,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,2,2,72,5,2,9,3,1,1,4,3,3
235849,91202,1,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",498,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,1,1,72,5,2,5,3,1,1,4,3,3
235849,91202,2,2019,1,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",498,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,2,2,2,72,5,2,9,3,1,1,4,3,3
235851,91101,1,2019,1,7,10,7,50,"Potrerillos",100,"50063110","50063110","50","063","110",766,2,1,1,2,1,0,,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,4,1,1,43,3,2,9,1,2,1,2,4,1
235851,91101,2,2019,1,7,10,7,50,"Potrerillos",100,"50063110","50063110","50","063","110",766,2,1,1,2,1,0,,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,4,2,2,48,4,2,9,1,2,1,2,4,1
235853,91101,1,2019,1,1,32,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",2194,2,1,1,1,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,1,1,2,75,5,2,6,3,2,2,4,3,3
235854,61101,1,2019,1,1,32,5,54,"Puerto Iguazú",52,"54063030","54063030","54","063","030",448,1,1,1,2,1,3,1,7,5,4,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,1,1,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,1,2,2,8,8,8,8,8,8,8,7500,5,2,1,1,58,4,2,9,1,2,1,3,4,1
